335300.00,-122.03,37.30,22.00,3583.00,758.00,1792.00,695.00,5.48,1.00,0.00,0.00,0.00,0.00
481500.00,-117.78,33.78,6.00,9792.00,1283.00,3744.00,1179.00,10.17,1.00,0.00,0.00,0.00,0.00
192000.00,-118.39,34.19,41.00,2000.00,485.00,1439.00,461.00,3.05,1.00,0.00,0.00,0.00,0.00
99500.00,-121.45,38.50,25.00,3033.00,665.00,1559.00,627.00,2.71,0.00,1.00,0.00,0.00,0.00
120100.00,-121.94,38.37,17.00,7973.00,1591.00,2899.00,1502.00,2.84,0.00,1.00,0.00,0.00,0.00
126200.00,-121.39,38.55,25.00,2171.00,431.00,1053.00,422.00,3.53,0.00,1.00,0.00,0.00,0.00
59200.00,-120.96,41.12,29.00,779.00,136.00,364.00,123.00,2.50,0.00,1.00,0.00,0.00,0.00
378100.00,-122.38,37.59,49.00,1657.00,266.00,613.00,270.00,5.78,0.00,0.00,0.00,0.00,1.00
84600.00,-120.64,37.38,19.00,2256.00,449.00,1469.00,435.00,2.51,0.00,1.00,0.00,0.00,0.00
343200.00,-117.30,33.08,24.00,2628.00,527.00,1389.00,520.00,4.00,0.00,0.00,0.00,0.00,1.00
376200.00,-118.54,34.30,22.00,4423.00,622.00,1995.00,582.00,8.22,1.00,0.00,0.00,0.00,0.00
268200.00,-121.95,37.25,34.00,2906.00,544.00,1282.00,522.00,5.51,1.00,0.00,0.00,0.00,0.00
295200.00,-122.22,37.84,50.00,2935.00,473.00,1031.00,479.00,7.50,0.00,0.00,0.00,1.00,0.00
500001.00,-122.11,37.31,7.00,189.00,26.00,84.00,29.00,13.81,1.00,0.00,0.00,0.00,0.00
54300.00,-117.81,35.65,19.00,1124.00,290.00,598.00,261.00,1.90,0.00,1.00,0.00,0.00,0.00
216700.00,-117.99,33.68,14.00,3305.00,841.00,2272.00,769.00,3.49,1.00,0.00,0.00,0.00,0.00
63900.00,-119.55,36.72,6.00,1186.00,234.00,1135.00,218.00,2.15,0.00,1.00,0.00,0.00,0.00
275900.00,-117.64,33.48,12.00,2007.00,397.00,1033.00,373.00,5.68,1.00,0.00,0.00,0.00,0.00
109400.00,-124.17,41.80,16.00,2739.00,480.00,1259.00,436.00,3.76,0.00,0.00,0.00,0.00,1.00
350000.00,-122.41,37.80,52.00,2892.00,751.00,1785.00,733.00,3.57,0.00,0.00,0.00,1.00,0.00
232200.00,-122.29,37.89,52.00,2178.00,421.00,940.00,423.00,5.06,0.00,0.00,0.00,1.00,0.00
357800.00,-120.70,35.14,17.00,5805.00,1097.00,1919.00,932.00,3.54,0.00,0.00,0.00,0.00,1.00
289300.00,-122.07,37.39,19.00,1465.00,342.00,646.00,345.00,4.71,0.00,0.00,0.00,1.00,0.00
142800.00,-118.16,34.01,36.00,931.00,246.00,732.00,235.00,1.77,1.00,0.00,0.00,0.00,0.00
157600.00,-117.17,32.80,20.00,2827.00,554.00,1822.00,536.00,3.47,0.00,0.00,0.00,0.00,1.00
195800.00,-122.15,38.06,10.00,3008.00,532.00,1381.00,522.00,5.37,0.00,0.00,0.00,1.00,0.00
86500.00,-121.59,39.78,16.00,2754.00,570.00,1063.00,543.00,1.40,0.00,1.00,0.00,0.00,0.00
253000.00,-122.40,37.62,32.00,3586.00,921.00,2249.00,911.00,3.11,0.00,0.00,0.00,0.00,1.00
279900.00,-118.31,33.82,35.00,3462.00,814.00,1902.00,700.00,3.40,1.00,0.00,0.00,0.00,0.00
500001.00,-118.51,34.00,52.00,1241.00,502.00,679.00,459.00,2.31,1.00,0.00,0.00,0.00,0.00
213400.00,-118.01,33.84,35.00,4166.00,713.00,2354.00,709.00,5.18,1.00,0.00,0.00,0.00,0.00
142900.00,-121.27,38.71,16.00,4082.00,666.00,1912.00,652.00,4.46,0.00,1.00,0.00,0.00,0.00
175500.00,-122.72,38.45,41.00,1743.00,373.00,780.00,357.00,3.15,1.00,0.00,0.00,0.00,0.00
392800.00,-119.73,34.42,25.00,2024.00,312.00,907.00,335.00,5.41,0.00,0.00,0.00,0.00,1.00
113600.00,-121.24,37.94,5.00,2232.00,488.00,1857.00,435.00,2.87,0.00,1.00,0.00,0.00,0.00
315200.00,-117.36,33.92,7.00,9376.00,1181.00,3570.00,1107.00,8.53,0.00,1.00,0.00,0.00,0.00
78800.00,-121.47,38.49,17.00,3595.00,790.00,2760.00,770.00,2.32,0.00,1.00,0.00,0.00,0.00
316800.00,-118.09,34.11,36.00,2966.00,527.00,1231.00,482.00,4.64,1.00,0.00,0.00,0.00,0.00
225000.00,-122.42,37.76,37.00,1291.00,588.00,1846.00,557.00,1.34,0.00,0.00,0.00,1.00,0.00
237300.00,-117.87,33.84,23.00,1678.00,369.00,912.00,347.00,4.50,1.00,0.00,0.00,0.00,0.00
206300.00,-119.81,34.44,14.00,961.00,305.00,662.00,286.00,3.21,0.00,0.00,0.00,0.00,1.00
118700.00,-117.44,33.94,32.00,1814.00,320.00,903.00,306.00,4.18,0.00,1.00,0.00,0.00,0.00
240000.00,-118.53,34.23,32.00,4039.00,984.00,2675.00,941.00,3.03,1.00,0.00,0.00,0.00,0.00
